word,nFix,FFD,GPT,TRT,fixProp
tennesse,20.689655172413797,4.005292278085158,5.80174576445926,7.041479088628476,93.75
titan,18.96551724137931,5.822365029726108,7.273445822880512,7.642015189525414,93.75
quarterback,18.103448275862068,5.188322622770542,6.953847211244374,6.422901130623046,100.0
steve,19.82758620689655,4.842949929550844,7.52345441424104,7.4847932918657,93.75
mcnair,26.72413793103448,6.497645967215369,29.516478229492424,12.144747242173272,100.0
hypothes,28.397565922920887,5.618143336237552,11.959173854771644,12.997414505855266,94.11764705882352
primari,18.103448275862068,4.314581257087873,5.659988315749683,6.245059967696485,87.5
ballarat,26.72413793103448,4.263033093920754,12.085466854531084,10.510670469775594,93.75
victorian,33.62068965517241,5.224406336987526,6.015670641602805,12.077734630056018,100.0
craft,11.494252873563218,3.113509055293997,3.323138252173614,3.323138252173614,75.0
utter,12.64367816091954,2.800783532080141,3.5877521564314927,4.196020481803499,66.66666666666666
incompet,21.839080459770116,4.831781160864635,7.326712258153202,7.505412557132548,91.66666666666666
conclus,14.942528735632182,3.384996047974157,12.426543867486856,5.5912574315268575,66.66666666666666
elliott,24.13793103448276,4.330045706038009,5.11357778617822,9.66699886594041,75.0
eleanor,31.034482758620687,3.869548781745077,10.168734320767038,10.502079109247742,91.66666666666666
lydia,18.39080459770115,3.835183339633665,4.914258221932026,5.419430220969793,83.33333333333334
newcomb,18.39080459770115,3.921096944912197,6.879961510704836,6.416028042200764,75.0
canadian,37.93103448275862,4.591223066084745,18.931922059177293,12.670538506477888,100.0
premier,28.448275862068964,4.940891439568371,9.804460634386064,9.683322450943333,100.0
propos,28.352490421455933,5.558037504152491,18.002909607432102,11.865241646333782,100.0
indian,18.549346016646847,4.157981492431901,5.564357585460338,7.238073117810662,82.75862068965517
boon,30.094043887147333,4.375033193892949,34.03303456226237,11.655508311750795,90.9090909090909
joyless,41.37931034482759,5.387251670629106,9.66856093149093,16.22173832902724,100.0
whoosh,26.33228840125392,4.281309260861823,7.505412557132548,9.117464205267911,90.9090909090909
marvel,16.300940438871475,4.652456035665081,5.1923058899243655,5.664674512401239,100.0
emptili,30.094043887147333,4.247568644970618,50.88084876393753,10.849482487683114,100.0
pool,8.045977011494253,1.4124196707790646,1.4124196707790646,2.1203477782741675,41.66666666666667
bottom,14.942528735632182,3.3197017079624733,5.883363689473865,4.639334685040724,75.0
thud,19.54022988505747,3.92797003333448,6.4881954706347305,6.230454654799135,83.33333333333334
spiral,10.344827586206897,3.275026633217637,3.275026633217637,3.948589298601327,58.333333333333336
philadelphia,26.774847870182555,3.8012221968412097,8.240428718997823,8.698904146695966,94.11764705882352
shopkeep,21.09533468559837,4.536238358706485,9.460604063612456,7.655811903784849,88.23529411764706
bookkeep,17.038539553752535,4.138407828852013,6.227018110587993,5.960180560075847,82.35294117647058
tens,9.195402298850574,3.113509055293997,3.113509055293997,3.5705694353757864,58.333333333333336
whole,17.241379310344826,4.9761160177325685,7.783772638234992,6.182343035843156,91.66666666666666
muster,19.54022988505747,3.749269734355133,6.780301728581739,5.828378982095606,83.33333333333334
nastier,20.689655172413797,3.9451527543901856,12.536513282243376,7.4847932918657,75.0
crypt,18.80877742946708,3.778948979814989,10.313381590745076,5.293527737597981,90.9090909090909
peak,18.80877742946708,4.345041535322989,21.90140867071346,6.826851281987198,72.72727272727273
shrewsburi,23.52941176470588,5.001991174145868,8.070623005035548,8.383550677908882,100.0
west,13.79310344827586,3.2967914132215315,3.780198632255405,4.229240409177865,77.77777777777779
conduit,19.15708812260536,4.7515951292713385,5.74361089155412,6.692097093829112,100.0
allianc,23.754789272030653,5.251039554623871,8.511174496259896,9.473406875379451,88.88888888888889
pyrene,27.58620689655172,4.634752626092535,9.10455113005029,9.913284534405536,100.0
arguabl,15.32567049808429,4.247568644970618,4.909676162983837,4.909676162983837,94.44444444444444
greenwich,24.13793103448276,4.563730712395616,8.196157943571945,8.419533317296127,100.0
ride,18.80877742946708,4.472506084245319,6.058315031131967,7.078031422510614,90.9090909090909
glass,16.227180527383368,3.5804747686902525,8.347163739202681,4.858869215234807,82.35294117647058
co,9.036860879904877,3.776880589568785,14.298393948838152,4.081192504541572,58.620689655172406
nil,18.39080459770115,3.512148183786385,4.649644317674147,6.048317811608647,83.33333333333334
sweden,22.988505747126435,5.622186329427129,32.81556067218805,10.842296986150728,91.66666666666666
groceri,18.39080459770115,4.364411148149421,6.003642736863811,5.893673322107289,91.66666666666666
motor,21.839080459770116,4.182274304958934,7.745970651912438,8.041513454070587,83.33333333333334
unprofit,47.12643678160919,4.2063301144369225,17.918141516890618,16.808137736691982,100.0
flower,19.024970273483948,4.047064065479203,7.444265770479138,6.838485977122096,79.3103448275862
dock,16.171224732461354,4.015779663005365,24.82701739957885,6.57399057438874,68.96551724137932
forb,21.90669371196754,4.686637705358786,6.011122274264529,7.374419577790221,94.11764705882352
opt,17.038539553752535,4.485296644517803,4.943772072215944,5.855871335784736,94.11764705882352
columbus,26.436781609195403,4.075741434413554,8.079315440393142,9.247740472181176,83.33333333333334
stonyhurst,24.13793103448276,3.718340836454861,7.429808584487439,8.278635004639336,83.33333333333334
displac,25.28735632183908,4.7515951292713385,8.621143911016416,8.385167875184715,100.0
tallow,22.718052738336716,5.288235091967989,8.640685044766043,9.496991002318657,94.11764705882352
maker,18.66125760649087,4.686637705358786,6.537519987547582,6.683067742372389,94.11764705882352
aton,32.60188087774295,5.3947495852715965,9.942234815941816,13.72493275307805,90.9090909090909
estrogen,50.15673981191222,5.619687024546299,13.803660856824198,21.25658801145932,100.0
sounder,23.52941176470588,4.373710032485451,24.34528779036272,8.026958678588107,94.11764705882352
mls,16.227180527383368,4.684211909445039,5.20333223498685,6.408952804119002,88.23529411764706
chalk,27.58620689655172,5.903982954740713,34.59912711777037,10.701398673493935,100.0
tulan,19.47261663286004,4.497425624086537,8.679497779385992,7.010550190728204,88.23529411764706
cute,18.39080459770115,4.529365270284202,4.76305027664181,7.261417918141518,91.66666666666666
blend,16.091954022988507,4.866146602976047,5.783703907350769,5.783703907350769,100.0
blond,17.241379310344826,2.608337056256229,6.209835389532287,4.965806385099145,75.0
drop,10.344827586206897,2.976047286848346,2.976047286848346,3.74239664593285,58.333333333333336
piper,9.195402298850574,2.814529708924705,3.031031994226606,2.814529708924705,66.66666666666666
perabo,14.942528735632182,4.4159593113165405,6.574109075913261,6.099865974775765,75.0
breakthrough,22.988505747126435,4.189147393381216,12.172239595862402,8.106807794082272,83.33333333333334
elaps,29.885057471264364,5.044846901955394,8.258015739372487,11.1481494209423,100.0
round,18.66125760649087,4.014692237250927,7.7673985158172,6.641829211838694,94.11764705882352
daddi,27.58620689655172,3.5499501701089384,5.474414928348054,8.591360527853192,91.66666666666666
slasher,32.18390804597701,5.041410357744253,10.261521014467853,10.897281693528988,100.0
boiler,22.988505747126435,4.68400975978556,7.0036771023059226,7.962472937214338,100.0
suit,20.689655172413797,3.1856764837279634,4.127289597580673,6.83528643596,75.0
clean,14.942528735632182,3.907350768067632,4.776796453486375,5.594693975737998,75.0
laundri,13.79310344827586,3.367813326918452,48.286882710746085,4.701192480841266,66.66666666666666
earthquak,25.152129817444216,4.465890277207828,5.926219417283392,7.757695332162214,94.11764705882352
demon,41.37931034482759,4.757426840659941,9.151204821159116,15.40071667567458,100.0
femin,27.58620689655172,4.764924755302432,10.34712220663628,9.574836998459803,100.0
sympathet,37.61755485893416,5.473477689017742,8.600108094936097,13.736179625041784,100.0
spoof,15.047021943573666,4.618715419773876,5.162314231354405,6.050817116489476,90.9090909090909
evok,11.494252873563218,3.374686415340733,3.68741193855459,3.68741193855459,75.0
heat,14.942528735632182,3.683975394343448,12.003848929516478,5.625622873638269,66.66666666666666
financi,21.87871581450654,4.298761303564171,6.283898842358608,7.085917160324268,96.55172413793105
pie,12.64367816091954,3.653046496443177,7.02773291178391,5.587820887315716,58.333333333333336
valium,19.54022988505747,6.227018110587993,16.866558988281387,8.98999965634558,91.66666666666666
undercov,65.2037617554859,4.52499148674275,14.49346900393328,23.09357709886938,100.0
savvier,21.31661442006269,5.462230817054008,7.400441752137688,8.577614351008627,100.0
dub,26.05363984674329,4.403358649209022,9.867463944923651,9.34052716588199,88.88888888888889
vomit,11.285266457680253,3.4415428209029364,4.693694566198777,3.685225046783864,72.72727272727273
reaganom,35.24904214559386,6.465285175893788,19.395855527681366,15.52859777541038,88.88888888888889
confront,40.61302681992337,4.875310720872425,13.388776246606415,16.144884703941717,94.44444444444444
plan,20.689655172413797,4.4709440186948015,5.391937867280663,7.189250489707551,83.33333333333334
bomb,18.39080459770115,4.9761160177325685,8.742568473143407,7.481356747654559,91.66666666666666
tokyo,21.839080459770116,4.948623664043439,29.561153304237266,9.508917832227914,91.66666666666666
citizen,11.494252873563218,3.178803395305681,4.058558713357848,3.5499501701089384,75.0
iq,10.344827586206897,2.522423450977697,4.869583147187189,2.8729509605141077,66.66666666666666
finest,11.494252873563218,2.5018041857108493,5.848998247362453,3.6667926732877434,58.333333333333336
thamesmead,41.37931034482759,5.147943228289632,32.904910821677724,14.53314546891646,100.0
erith,18.39080459770115,4.594659610295887,6.94525585071652,6.477885838001307,83.33333333333334
eric,28.735632183908045,3.979518196501598,6.343860613766797,10.502079109247742,91.66666666666666
bath,13.79310344827586,3.9401541446285258,9.77353173648579,6.268256641121688,63.63636363636363
novak,13.79310344827586,2.39527131516547,3.1616206742499746,4.883329324031754,50.0
cruelli,28.735632183908045,6.151414137942885,7.680676311900753,11.502113474689851,100.0
robust,29.885057471264364,4.436578576583388,9.223684662703183,10.340561531324102,100.0
hill,16.091954022988507,2.9348087563146503,13.852709715110487,4.326609161826868,83.33333333333334
ryan,9.195402298850574,1.9072820371834085,2.4158905804323174,3.842056428055948,41.66666666666667
ulm,21.31661442006269,6.028323372562007,8.753815345107142,9.368644345791328,100.0
km,12.539184952978054,4.57747688924018,7.9327936917544815,4.986113237255888,81.81818181818183
stuttgart,22.570532915360506,3.790195851778724,24.34572884416522,8.120241557816733,81.81818181818183
repetit,31.034482758620687,5.92116567579642,10.20309976287845,12.27533592219664,91.66666666666666
drab,32.18390804597701,4.907385133509743,8.742568473143407,11.399017148355616,100.0
endem,33.33333333333333,6.766555551737175,12.783944465445549,14.5365820131276,100.0
shlockmeist,62.068965517241374,5.470978384136912,18.368328808550125,23.68466270318568,100.0
ed,11.494252873563218,2.680504484690196,5.580947798893433,3.7320870132994255,58.333333333333336
wood,12.64367816091954,3.4468538437747003,3.886731502800784,3.886731502800784,75.0
lauranc,34.48275862068965,4.288807175504314,6.676059887510453,14.845870992130315,88.88888888888889
bbc,11.494252873563218,1.96570328877281,3.4743461974638308,3.2166053816282347,50.0
curios,40.22988505747126,5.704663390494519,7.873122787724665,15.488504759613733,100.0
varieti,17.241379310344826,4.49499982817279,15.656895425959656,5.986460015808103,91.66666666666666
filmgoer,25.28735632183908,4.704629025052408,27.96316024605657,9.148080690058078,91.66666666666666
symptom,19.82758620689655,3.791367400941613,4.420254991580467,8.670401044709442,81.25
blast,17.55485893416928,5.450983945090273,6.189528537375543,6.526934696287596,100.0
bounci,22.570532915360506,5.079837170287014,8.705078899930957,7.8128270574746415,100.0
catchi,15.047021943573666,3.4040532476904866,4.048873906944632,5.079837170287014,72.72727272727273
song,11.285266457680253,3.902664571416076,3.902664571416076,4.247568644970618,72.72727272727273
escort,13.79310344827586,3.936405187307281,3.936405187307281,4.52499148674275,81.81818181818183
holocaust,17.241379310344826,3.680538850132307,5.041410357744253,5.292278085157567,91.66666666666666
aesop,19.54022988505747,4.505309460806214,27.53702876387505,9.172136499536068,75.0
possess,33.33333333333333,4.220076291281488,8.385167875184715,9.986597477576549,100.0
screenwrit,27.58620689655172,4.436578576583388,10.100003436544212,8.96594384686759,100.0
bruce,18.39080459770115,4.635898140829583,5.319770438846696,6.4607031169456,100.0
joel,10.344827586206897,2.666758307845631,3.907350768067632,3.113509055293997,58.333333333333336
updat,16.091954022988507,4.309426440771161,7.367950788686897,5.347262792535826,91.66666666666666
wit,8.045977011494253,1.9175916698168325,2.484621464655143,2.2234441046084057,50.0
sla,13.79310344827586,3.677506605240124,4.422225950760386,5.887406682663443,70.58823529411765
malleabl,25.28735632183908,4.993298738788274,7.739097563490154,11.06567235987491,91.66666666666666
bumbl,21.455938697318008,5.6061491231084695,7.416062407642875,8.893776418433623,94.44444444444444
arrieta,51.72413793103448,5.041410357744253,13.536547647685488,21.694903604934883,100.0
thame,18.39080459770115,4.018465697561199,5.757357068398686,6.039153693712271,94.44444444444444
fritter,20.689655172413797,4.649644317674147,6.357606790611362,6.371352967455927,100.0
potenti,20.689655172413797,4.450324753427953,5.450359118870065,7.082717619162171,91.66666666666666
matter,14.942528735632182,3.776762088044263,3.952025842812468,4.611842331351593,83.33333333333334
via,10.344827586206897,3.086016701604866,3.7320870132994255,3.3643767827073097,66.66666666666666
banal,13.79310344827586,4.629025052407299,6.051754355819788,6.051754355819788,75.0
indiffer,16.091954022988507,5.096395065122513,7.127392693907008,6.4332107632564695,83.33333333333334
arnold,19.54022988505747,4.728684834530397,10.41616550396921,6.89027114333826,100.0
barrett,32.34244946492271,4.125275071663797,7.839586856284907,11.09316471356404,93.10344827586206
